text_a	text_b	score
花猫逮住了一只耗子。	马克·安东尼（，约前83年1月14日出生于罗马，逝世于前30年8月1日）是一位古罗马政治家和军事家。	0.0
差点儿答错。	丝须蒟蒻薯（学名：）是蒟蒻薯科蒟蒻薯属的植物。	0.0
忘锁门了，我！	中嶋在今季取得9分，总成绩排行第十五名。	0.0
烦死了！	泰始五年（469年），北魏占青州，刘孝标至平城（即今山西省大同市）出家，不久还俗。	0.0
你可以回到学校找师弟师妹们帮忙。	"及后1863年成立了""艾希特科学学校""(Exeter School of Science)。"	0.0
他什么都没个够！	大连实德向足协递交了关于放弃2013年中超联赛参赛资格的报告，放弃2013年中超联赛的参赛资格，并于次年在大连市工商部门注销。	0.0
我没看见你的钢笔。	虚拟游戏平台为提供部分的怀旧主机游戏软体贩卖下载的系统，可以玩到红白机（简称 FC）、超级任天堂（简称 SFC）、Nintendo 64（简称 N64）、Mega Drive（简称 MD）、PC-Engine（简称 PCE）、MSX、NEOGEO等数种怀旧主机的部份游戏软体。	0.0
是谁昨天用钳子把车修好的。	西迁节是锡伯族的重要民族节日，于每年农历四月十八日举行，主要有饮食会宴、文艺表演、体育竞技等活动。	0.0
他毕竟是一个孩子。	得悉纳哈万德战役失败的伊嗣埃三世继续逃往呼罗珊东部，他在651年被梅尔夫一名磨坊工人剌杀，正式终结了萨珊王朝，剩余的贵族迁到中亚定居，他们在当地传播波斯文化及语言，并建立了第一个伊朗伊斯兰王朝－萨曼王朝，萨曼王朝寻求复兴萨珊王朝的传统，宣扬伊斯兰教。	0.0
唐代有个诗人。这个诗人叫李白。	有个唐代诗人叫李白。	1.0
我吃饭吃了八百块钱。	历届组成人员。	0.0
你是来帮忙的，还是来起哄的？	该软件亦可找出及修正Windows登录中的问题包括不再使用的副档名及程式路径的问题等。	0.0
小刚英语说得不好。	小刚英语说的一般。	1.0
2001年的白庙尚且如此贫穷，六年之前就更是可想而知了。	在1950年代里市内做了许多修复工作。	0.0
缺不了你的钱花。	为了要有净电流，电荷载子移动的平均漂移速度必须不等于零。	0.0
他偷了小王一辆自行车。	国民政府时期。	0.0
小孩吃光了苹果。	小孩把苹果吃光了。	1.0
海上升起一轮明月。	米勒古蜥科（Millerettidae）是种已灭绝无孔类爬行动物，生存于二叠纪中晚期的南非。	0.0
关于培训的具体时间，我们还没有确定下来。	不过自此之后就再没有后继的卡拉OK专辑推出，即使KinKi Kids所属的唱片公司杰尼斯娱乐的官方网站上亦把这张专辑除名，没有记载在唱片记录之中。	0.0
他花光了钱。	"， ""n""。"	0.0
塑料不腐烂分解是一大长处，因为当塑料垃圾被深埋时，他永远不会变成任何有毒的化学物质污染人类生存的环境，而且即便被焚烧，大部分塑料也不会释放出有毒气体。	而且加速度较小，不会造成太空人极大的负担。	0.0
几乎摔倒了。	险些摔倒了。	1.0
你能把门打开吗？	你可以把门打开吗？	1.0
我冲着他笑了笑，然后继续唱歌。	……台视能否在未来继续永续，能不能重新拿回来昔日台湾第一台的光辉，这才是民营化最主要的目的；	0.0
予以办理手续。	始建于1901年，现有人口137，061人，干旱、多风的内地平原，从前只能饲养羊，为羊毛输出港；	0.0
什么样的挫折她这个人都不大放在心上。	尽管虎式坦克在1942年开始服役，其极少的数量对战役影响不大，更何况虎式在初期经常故障。	0.0
小王没看完书。	文革时期。	0.0
大勇整天躺在床上看杂志、听音乐，借以打发这茫然无聊的日子。	小丑在Wizard杂志的200最伟大的漫画人物最次被列在第五顺位，同样也是排名最高的反面角色。	0.0
总务处长邀请各年级学生代表就学校的伙食问题与管理部门进行对话。	校本部附设语言学校。	0.0
我不知道他不了解情况。	基斯顿却背叛Page并于WrestleMania X8上挑战Page的WWF欧洲冠军，可惜失败。	0.0
任凭风吹浪打，都毫不动摇。	可见作者是借历史上的公案，加以新的内容，来攻击当日黑暗地狱中的贪官污吏。	0.0
杯子是空的。	能行五者，于天下为仁矣，五者，恭、宽、信、敏、惠。	0.0
我们有能力打进决赛。	中学时代就读香港著名传统天主教名校香港华仁书院，其后考获美国普林斯顿大学机械工程及航天工程学士，以及美国史丹福大学工商管理硕士。	0.0
因获奖而成名。	在掷蕉事件后，市民（大多有政党背景）针对政治议题纷纷向政府官员施行政治暴力，袭击目标包括唐英年、曾荫权等等高官。	0.0
信上说的清楚。	电压与电流成正比：	0.0
她没有半点私心。	用例不是没有局限性：	0.0
他这些日子不知怎么着，经期有两个多月没来。叫大夫瞧了，又说并不是喜。	希拉克略皇帝用这个头衔来代替罗马帝国的头衔，此后这两个头衔被交互使用，但成为东罗马皇帝的正式称呼。	0.0
它的干通常是丈把高，像加过人工似的，一丈以内绝无旁枝。	公元884年，他上书请求归国，得到高骈同意，并于同年8月离开中国。	0.0
眼睛看坏了。	眼睛被看坏了。	1.0
不就是二十块钱嘛。	其实，中共中央在1987年12月22日任命朱镕基任上海市委副书记，并提名为上海市市长人选，24日，朱镕基第一次兼具国家经济委员会副主任和上海的新职务公开出席的活动，就是参加中国汽车工业联合会和上海市政府共同主持召开的上海-桑塔纳轿车国产化工作会议。	0.0
有你的钱花。	三候荔挺出。	0.0
他没往家里寄过半分钱。	他没往家里寄过钱。	1.0
老王嫁了他一个女儿。	老王把她一个女儿嫁出去了。	1.0
我看电影看了八十块钱。	以下列出曾饰演明熹宗的演员，以及剧中演出明熹宗的电影：	0.0
几乎没考上甲班。	在森林北部竖立了一个黑色的、高高立起的十字架，和一个黑色石头雕刻的纪念碑，以纪念空难的183名罹难者。	0.0
有你的福享。	人与社会发展。	0.0
姐姐比我多吃了不少苦。	姐姐吃的苦比我多。	0.8
既然选择了雪域高原，那么也就选择了艰苦奋斗。	既然选择了雪域高原，也就选择了艰苦奋斗。	1.0
干一行爱一行。	最初，他觉得这会侵犯到他的私生活，但后来，他发现这也会带来很多方便。	0.0
噢，我来这儿搞个采访。	天平胜宝八年（756年），圣武法皇崩御，两年后光明皇后被赠与皇太后的名号。	0.0
他没努力去解决这个问题，这个问题对他本来就很容易。	无解问题（infeasible problem）是指没有一组变数可以满足所有的约束，也就是约束之间有互相矛盾的情形，没有解存在。	0.0
你再摔摔，看这次的动作合不合标准。	黑色大理石	0.0
这笔钱我还他。	然而一个昔日的伙伴——泰凯斯·芬利突然来访并且打乱了他的生活。	0.0
他爸爸嘛，从早到晚都不沾家。	机场概况。	0.0
我们在哪些地方做的不对，或者不够令人满意？	透过实施第84/89/M号法令社会保障制度，向本地劳工提供年老、失业、疾病时的经济补助。	0.0
这孩子十分活泼。	即使他的思想是十分接近路德，他却从不愿意成为新教徒或者是鼓励教廷改革的，更别说是在教会里分旁派系。	0.0
你没把鱼缸清理干净。	现时所看见的主郭部份，都是在大久保氏所经营。	0.0
办成一件事得跑两三趟。	经济和人类活动。	0.0
我找个朋友，别人托我办点事儿。	既使终年均温皆高于24度，但仍有快闪族著大外套、口罩、太阳眼镜，在闹区市集进行快闪活动。	0.0
我拿了汪老师一本书。	所谓潜在性指的是特定事物有能力达成的改变，假设在没有遭到任何外力阻挠的情况下。	0.0
这件事非你去不成。	清朝初年的南北党争其实是东林党争的延伸。	0.0
不久，被雷劈中的那棵大树又长出了嫩绿的新芽。	然而出道后并没有获得太大的成功，本人也将部分心力放在进修学业上。	0.0
我困死了。	由于酷刑、大量处决、强制劳动和营养不良，造成了将近当时25%人口（约200万人）的死亡。	0.0
您要是再给她一个不痛快，我就把您这两年做的事都告诉哥哥。	在新教中，特别是在浸信会中，认为牧师（pastor，以弗所书4:11）、长老（elder，使徒行传20:17）、监督（bishop或overseer，提摩太前书3:1）指的是同一个职位，牧师强调的是此职位的牧养工作，长老强调的是这人在属灵上是成熟的（不一定是年龄很老的），监督强调的是他的治理教会的工作。	0.0
有劲没处使。	（本评论因受到儒家思想的从小ˊ只影响，人生观，世界观的反差不够客观需要补充完善）	0.0
花猫逮住了一只耗子。	蜀之八仙之一。	0.0
关于培训的具体时间，我们还没有确定下来。	最终电影没有成功，同样她在下一部电影种子中的表演也没有引起观众的注意。	0.0
他逃脱不了法律的制裁，尽管他爸爸是李刚。	虽然他爸爸是李刚，可是他逃脱不了法律的制裁。	1.0
我没去，我怎么知道她在不在场呢？	深圳旅游学院，即深圳校区，坐落于中国著名的旅游文化城区深圳华侨城。	0.0
我之所以会吃惊，是因为没想到会在这种地方遇见他。	没想到会在这种地方遇见他，因而我很吃惊。	1.0
有你的电视看。	其中，男性人口为3648713人，占52。	0.0
准是瞎指挥，没个不出事儿。	也因为这些攻城武器前所未见，且相当惊人，使德米特里获得围城者这个暱称。	0.0
一根烟他都没有抽过。	他没抽过烟。	1.0
詹先生虽然可以给她带来物质上的富足，却无法给她带来真正的幸福。	可以把多达8个的附属8259晶片串在一个主8259晶片上，形成一个巨大的、可以处理64个中断源的中断控制器，方法是把附属8259晶片的INT脚接到主8259晶片的其中一条IRQ脚上。	0.0
大家都称他为小诸葛。	枪支管控。	0.0
到时候我们不得学个文件什么的。	这位同乡追求的是天主的光荣，他常给沙勿略说的一句圣经金句：人纵然赚得了全世界，却赔上了自己的灵魂，为他有什么益处？	0.0
我拿了汪老师一本书。	我把王老师的一本书拿了。	1.0
小心别碰着油漆。	这提供了一种相对简单的辨认方法。	0.0
年轻人不喜欢读书。	年轻人觉得读书没意思。	1.0
度假我们去海南，还是去马尔代夫？	未有从少林寺发展出来的证据。	0.0
停车难的问题我们一定会想办法解决。	"例如，在不使用鸭子类型的语言中，我们可以编写一个函数，它接受一个类型为""鸭子""的对象，并调用它的""走""和""叫""方法。"	0.0
